20.0,17.569809,15.100778,12.566976,10.0
20.0,17.608652,15.165547,12.60015,10.0
20.0,17.69925,15.35261,12.668078,10.0
20.0,17.83574,15.877562,12.822502,10.0
20.0,17.766144,15.462691,12.744368,10.0
